TABLE DR5. C & O ISOTOPIC DATA FOR THE LOMFJORDEN AND LOWER HINLOPENSTRETET SUPERGROUP CARBONATES,,,,,,,,,,,,,
Sample Name,Section,Section Height (m),Group,Formation,Member,Composite Height (m),Sample Age (Ma),UID,Session,𝞭13CVPDB,𝞭13CVPDB standard error,𝞭18OVPDB,𝞭18OVPDB startdard error
LB-38,LB,38,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5301.7,764.5800565,22693,20240321,7.3,0.0215,-5.03,0.022
LB-39,LB,39,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5302.7,764.5235593,22037,20240216,6.98,0.037,-4.99,0.0547
LB-40,LB,40,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5303.7,764.4670621,22038,20240216,-0.34,3.5985,-13.13,4.7802
LB-40,LB,40,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5303.7,764.4670621,22694,20240321,6.78,0.0235,-3.62,0.0357
LB-41,LB,41,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5304.7,764.410565,22039,20240216,7.35,0.0071,-7.32,0.0087
G1-67,G1,67,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5305.4,764.3710169,16045,20220118,4.96,0.0049,-0.99,0.0086
LB-42,LB,42,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5305.7,764.3540678,6618,20180717,7.53,0.009,-2.58,0.017
LB-42,LB,42,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5305.7,764.3540678,22040,20240216,7.6,0.0095,-7.23,0.0073
LB-43,LB,43,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5306.7,764.2975706,22041,20240216,6.34,0.012,-4.5,0.0293
G1-68.8,G1,68.8,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5307.2,764.269322,16051,20220118,4.95,0.0071,-3.05,0.0038
LB-44,LB,44,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5307.7,764.2410734,6626,20180717,7.61,0.02,-2.4,0.031
LB-44,LB,44,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5307.7,764.2410734,22042,20240216,6.67,0.0157,-4.46,0.0326
LB-45,LB,45,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5308.7,764.1845763,6632,20180717,7.95,0.013,-4.31,0.018
LB-45,LB,45,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5308.7,764.1845763,22043,20240216,6.9,0.0022,-5.26,0.005
LB-46,LB,46,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5309.7,764.1280791,22046,20240216,7.74,0.0059,-6.1,0.0197
LB-47,LB,47,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5310.7,764.0715819,6635,20180717,7.3,0.017,-3.38,0.019
LB-47,LB,47,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5310.7,764.0715819,22047,20240216,6.34,0.0043,-5,0.0136
LB-48,LB,48,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5311.7,764.0150847,22048,20240216,6.94,0.023,-5.35,0.043
LB-49,LB,49,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5312.7,763.9585876,6623,20180717,8.08,0.02,-3.33,0.026
LB-49,LB,49,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5312.7,763.9585876,22049,20240216,7.24,0.0043,-5,0.01
LB-50,LB,50,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5313.7,763.9020904,6643,20180717,7.8,0.004,-3.99,0.009
LB-50,LB,50,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5313.7,763.9020904,22050,20240216,6.97,0.0045,-5.95,0.0075
LB-51.8,LB,51.8,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5315.5,763.8003955,22051,20240216,6.94,0.0219,-5.31,0.0281
LB-54,LB,54,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5317.7,763.6761017,22054,20240216,7.31,0.268,-5.24,0.4236
G1-80,G1,80,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5318.4,763.6365537,16097,20220121,7.76,0.0044,-5.29,0.0091
G1-81,G1,81,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5319.4,763.5800565,16105,20220121,8.07,0.0024,-5.74,0.0089
LB-56,LB,56,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5319.7,763.5631073,22055,20240216,7.05,0.033,-5.4,0.0438
G1-81.5,G1,81.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5319.9,763.5518079,16113,20220121,7.75,0.0032,-5.83,0.0069
G1-82,G1,82,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5320.4,763.5235593,16119,20220121,7.85,0.0038,-5.7,0.0057
G1-82.5,G1,82.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5320.9,763.4953107,16122,20220121,7.85,0.0048,-5.47,0.0054
LB-58,LB,58,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5321.7,763.450113,22056,20240216,6.77,0.3943,-4.01,0.5563
G1-85,G1,85,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5323.4,763.3540678,16123,20220121,6.89,0.0021,-5.46,0.0062
LB-64,LB,64,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5327.7,763.1111299,22058,20240216,7.66,0.0408,-5.42,0.0551
G1-90,G1,90,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5328.4,763.0715819,16124,20220121,7.77,0.0023,-5.97,0.0092
G2-0.3,G2,0.3,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5328.7,763.0546328,16125,20220121,7.75,0.0027,-5.42,0.0073
G2-1,G2,1,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5329.4,763.0150847,16126,20220121,8.03,0.0051,-4.02,0.0115
LB-66,LB,66,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5329.7,762.9981356,22059,20240216,7.51,0.0049,-5.22,0.0077
G2-1.5,G2,1.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5329.9,762.9868362,16127,20220121,7.73,0.0047,-4.97,0.0078
LB-68,LB,68,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5331.7,762.8851412,22060,20240216,7.66,0.0318,-7.29,0.0461
G2-3.7,G2,3.7,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5332.1,762.8625424,16128,20220121,7.68,0.0099,-2.69,0.0375
G2-4,G2,4,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5332.4,762.8455932,16129,20220121,7.35,0.0034,-4.49,0.0083
G2-4.3,G2,4.3,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5332.7,762.8286441,16130,20220121,7.97,0.0066,-5.2,0.008
G2-4.4,G2,4.4,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5332.8,762.8229944,16133,20220121,7.66,0.0041,-5.54,0.0053
G2-5.1,G2,5.1,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5333.5,762.7834463,16134,20220121,7.52,0.0125,-4.86,0.0183
G2-5.15,G2,5.15,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5333.55,762.7806215,16059,20220120,8.39,0.002,-5.79,0.0048
LB-70,LB,70,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5333.7,762.7721469,22061,20240216,7.45,0.0298,-5.08,0.0507
G2-6.5,G2,6.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5334.9,762.7043503,16060,20220120,8.44,0.0056,-5.45,0.0134
G2-7,G2,7,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5335.4,762.6761017,16061,20220120,8.26,0.0047,-5.79,0.0054
LB-72,LB,72,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5335.7,762.6591525,22066,20240218,6.94,0.018,-4.84,0.0167
G2-8,G2,8,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5336.4,762.6196045,16062,20220120,8.1,0.0035,-5.6,0.0087
G2-9.2,G2,9.2,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5337.6,762.5518079,16063,20220120,8.11,0.0047,-5.61,0.0058
G2-10.2,G2,10.2,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5338.6,762.4953107,16064,20220120,7.58,0.0034,-5.75,0.003
G2-10.7,G2,10.7,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5339.1,762.4670621,16065,20220120,7.18,0.0041,-6.72,0.0043
LB-76,LB,76,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5339.7,762.4331638,22067,20240218,7.34,0.0029,-5.46,0.0052
LB-78,LB,78,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5341.7,762.3201695,22068,20240218,8.02,0.0033,-5.19,0.0138
G2-15.1,G2,15.1,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5343.5,762.2184746,16066,20220120,7.12,0.004,-5.99,0.0039
LB-80,LB,80,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5343.7,762.2071751,22069,20240218,8.01,0.0048,-5.57,0.0072
G2-15.5A,G2,15.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5343.9,762.1958757,16067,20220120,7.1,0.0028,-6.37,0.0042
G2-16.4,G2,16.4,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5344.8,762.1450282,16070,20220120,7.04,0.0037,-6.08,0.0071
G2-17,G2,17,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5345.4,762.1111299,16071,20220120,7.13,0.003,-5.29,0.0072
G2-17.9,G2,17.9,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5346.3,762.0602825,16072,20220120,7.34,0.0034,-5.43,0.0023
G2-18.1,G2,18.1,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5346.5,762.0489831,16073,20220120,6.95,0.0045,-5.43,0.0094
G2-19.1,G2,19.1,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5347.5,761.9924859,16074,20220120,6.04,0.0057,-6.1,0.0086
LB-84,LB,84,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5347.7,761.9811864,22070,20240218,7.77,0.0372,-5.08,0.0516
G2-20.1,G2,20.1,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5348.5,761.9359887,16075,20220120,7.47,0.0027,-5.17,0.007
G2-22,G2,22,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5350.4,761.8286441,16076,20220120,6.83,0.0065,-5.62,0.0067
LB-87,LB,87,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5350.7,761.8116949,22071,20240218,7.48,0.0074,-5.99,0.0159
G2-22.5,G2,22.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5350.9,761.8003955,16077,20220120,6.75,0.0064,-6,0.0119
G2-23A,G2,23,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5351.4,761.7721469,16078,20220120,7.15,0.0034,-5.44,0.0057
LB-88,LB,88,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5351.7,761.7551977,22076,20240218,8.02,0.0329,-5.13,0.055
G2-24.3,G2,24.3,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5352.7,761.6987006,16081,20220120,6.66,0.0054,-5.35,0.006
G2-24.5,G2,24.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5352.9,761.6874011,16082,20220120,6.81,0.0043,-5.41,0.0049
LB-89.5,LB,89.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5353.2,761.670452,22077,20240218,7.32,0.0763,-5.78,0.1071
LB-90,LB,90,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5353.7,761.6422034,22078,20240218,8.17,0.0258,-4.23,0.035
G2-26,G2,26,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5354.4,761.6026554,16083,20220120,6.55,0.004,-5.51,0.005
G2-27.3,G2,27.3,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5355.7,761.529209,16084,20220120,6.5,0.0029,-5.5,0.0079
LB-92,LB,92,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5355.7,761.529209,22079,20240218,7.69,0.0078,-5.34,0.0169
G2-27.4,G2,27.4,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5355.8,761.5235593,16139,20220124,6.64,0.0085,-5.32,0.0083
LB-94,LB,94,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5357.7,761.4162147,22080,20240218,7.52,0.0072,-5.46,0.0144
G2-31,G2,31,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5359.4,761.3201695,16140,20220124,6.26,0.0096,-5.97,0.0069
LB-96,LB,96,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5359.7,761.3032203,22081,20240218,8.24,0.0185,-5.98,0.0138
G2-31.5,G2,31.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5359.9,761.2919209,16141,20220124,6.01,0.0037,-5.4,0.0111
G2-33.2,G2,33.2,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5361.6,761.1958757,16142,20220124,7.01,0.0086,-6.09,0.0137
LB-98,LB,98,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5361.7,761.190226,22082,20240218,7.99,0.0064,-6.15,0.0066
G2-33.8,G2,33.8,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5362.2,761.1619774,16143,20220124,7.62,0.0041,-5.97,0.0042
G2-34,G2,34,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5362.4,761.150678,16144,20220124,6.84,0.0034,-5.78,0.0084
G2-35,G2,35,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5363.4,761.0941808,16145,20220124,7.33,0.0068,-5.77,0.0079
LB-100,LB,100,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5363.7,761.0772316,22083,20240218,8.3,0.0201,-5.9,0.0087
G2-36,G2,36,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5364.4,761.0376836,16146,20220124,7.08,0.0027,-5.13,0.0076
G2-36.2,G2,36.2,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5364.6,761.0263842,16147,20220124,7.01,0.0042,-7.22,0.0061
G2-36.8,G2,36.8,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5365.2,760.9924859,16150,20220124,6.51,0.0058,-5.96,0.0063
G2-37B,G2,37,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5365.4,760.9811864,16151,20220124,6.15,0.0035,-6.06,0.004
LB-102,LB,102,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5365.7,760.9642373,22086,20240218,8.3,0.0086,-6,0.0142
G2-37.5,G2,37.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5365.9,760.9529379,16152,20220124,6.93,0.0036,-6.58,0.006
G2-38,G2,38,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5366.4,760.9246893,16153,20220124,6.73,0.0071,-5.99,0.0083
LB-104,LB,104,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5367.7,760.8512429,22087,20240218,7.4,0.0273,-6.08,0.0504
G2-39.5,G2,39.5,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5367.9,760.8399435,16154,20220124,6.47,0.005,-5.05,0.0056
G2-40,G2,40,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5368.4,760.8116949,16155,20220124,6.57,0.0067,-5.9,0.0094
LB-106,LB,106,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5369.7,760.7382486,22088,20240218,7.51,0.4031,-6.1,0.5754
G2-41.9,G2,41.9,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5370.3,760.7043503,16156,20220124,6.98,0.0065,-6.99,0.0074
G2-43,G2,43,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5371.4,760.6422034,16157,20220124,6.47,0.0019,-6.42,0.0065
LB-108,LB,108,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5371.7,760.6252542,22089,20240218,7.82,0.1052,-6.15,0.1025
G2-45,G2,45,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5373.4,760.529209,16161,20220124,5.69,0.0047,-7.26,0.0031
G2-45.3,G2,45.3,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5373.7,760.5122599,16162,20220124,5.55,0.007,-7.23,0.0047
LB-110,LB,110,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5373.7,760.5122599,22090,20240218,7.95,0.1159,-5.14,0.1937
G2-46.2,G2,46.2,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5374.6,760.4614124,16163,20220124,4.54,0.0088,-7.22,0.0145
LB-112,LB,112,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5375.7,760.3992655,22091,20240218,7.86,0.0072,-5.87,0.0223
G2-48,G2,48,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5376.4,760.3597175,16164,20220124,6.79,0.004,-6.69,0.0071
G2-48.7,G2,48.7,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5377.1,760.3201695,16158,20220124,6.39,0.0026,-5.72,0.0061
LB-114,LB,114,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5377.7,760.2862712,22092,20240218,8.57,0.0131,-5.3,0.0112
LB-116,LB,116,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5379.7,760.1732768,22093,20240218,8.09,0.0055,-5.91,0.0086
LB-119,LB,119,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5382.7,760.0037853,22096,20240218,8.12,0.0041,-6.12,0.0071
LB-120,LB,120,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5383.7,759.9472881,22097,20240218,8.2,0.0078,-5.51,0.0142
LB-122,LB,122,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5385.7,759.8342938,22098,20240218,8.2,0.0083,-6.01,0.0041
LB-124,LB,124,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5387.7,759.7212994,22099,20240218,8.21,0.0227,-5.05,0.0272
LB-128,LB,128,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5391.7,759.4953107,22100,20240218,8.05,0.0343,-5.68,0.0426
LB-130,LB,130,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5393.7,759.3823164,22101,20240218,8.1,0.0036,-5.33,0.0026
LB-132,LB,132,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5395.7,759.269322,22102,20240218,7.67,0.0652,-7.53,0.1222
LB-134,LB,134,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5397.7,759.1563277,22103,20240218,7.21,0.0084,-6.96,0.0066
LB-135,LB,135,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5398.7,759.0998305,22106,20240218,7.51,0.0274,-7.22,0.0246
LB-136,LB,136,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5399.7,759.0433333,22107,20240218,6.89,0.0196,-5.69,0.0378
LB-138,LB,138,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5401.7,758.930339,22108,20240218,8.1,0.0036,-4.88,0.006
LB-140,LB,140,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5403.7,758.8173446,22109,20240218,7.94,0.0105,-7.42,0.0117
LB-141,LB,141,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5404.7,758.7608475,22110,20240218,8.06,0.0924,-5,0.1491
LB-142,LB,142,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5405.7,758.7043503,22111,20240218,7.63,0.0055,-5.51,0.0063
LB-146,LB,146,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5409.7,758.4783616,22117,20240220,7.24,0.0033,-5.31,0.0076
LB-148,LB,148,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5411.7,758.3653672,22118,20240220,8.45,0.0221,-5.37,0.0296
LB-150,LB,150,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5413.7,758.2523729,22119,20240220,8.14,0.0046,-5.68,0.0132
LB-152,LB,152,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5415.7,758.1393785,22120,20240220,8.11,0.0166,-5.74,0.0222
LB-154,LB,154,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5417.7,758.0263842,22121,20240220,8.38,0.018,-5.58,0.0261
LB-156,LB,156,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5419.7,757.9133898,22122,20240220,7.63,0.0216,-5.13,0.0366
LB-158,LB,158,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5421.7,757.8003955,22123,20240220,5.97,0.027,-6.97,0.0322
LB-160,LB,160,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5423.7,757.6874011,22124,20240220,8.08,0.0198,-6.13,0.0281
LB-162,LB,162,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5425.7,757.5744068,22127,20240220,8.23,0.0024,-5.01,0.0076
LB-164,LB,164,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5427.7,757.4614124,22128,20240220,8.26,0.0021,-5.87,0.0054
LB-166,LB,166,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5429.7,757.3484181,22129,20240220,7.71,0.0049,-5.91,0.0074
LB-168,LB,168,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5431.7,757.2354237,22130,20240220,7.84,0.0038,-6.32,0.0053
LB-170,LB,170,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5433.7,757.1224294,22131,20240220,7.77,0.0337,-5.93,0.0445
LB-172,LB,172,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5435.7,757.009435,22132,20240220,7.57,0.0031,-5.93,0.0038
LB-174,LB,174,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5437.7,756.8964407,22133,20240220,5.98,0.0092,-6.45,0.0158
LB-176,LB,176,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5439.7,756.7834463,22134,20240220,6.17,0.0052,-4.16,0.0074
LB-180,LB,180,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5443.7,756.5574576,22138,20240221,6.12,0.0101,-5.25,0.002
LB-182,LB,182,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5445.7,756.4444633,22139,20240221,6.51,0.0054,-6.61,0.0096
LB-184,LB,184,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5447.7,756.3314689,22140,20240221,6.58,0.0035,-6.73,0.0092
LB-186,LB,186,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5449.7,756.2184746,22141,20240221,6.16,0.0076,-5.46,0.0075
LB-188,LB,188,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5451.7,756.1054802,22142,20240221,6.72,0.0084,-5.65,0.015
LB-190,LB,190,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5453.7,755.9924859,22143,20240221,6.77,0.0057,-7.14,0.0122
LB-192,LB,192,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5455.7,755.8794915,22144,20240221,6.43,0.0043,-6.14,0.0055
LB-194,LB,194,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5457.7,755.7664972,22145,20240221,6.44,0.0369,-5.43,0.0482
LB-196,LB,196,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5459.7,755.6535028,22148,20240221,6.39,0.0094,-6.17,0.0243
LB-200,LB,200,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5463.7,755.4275141,22149,20240221,6.46,0.0013,-6.07,0.0052
LB-202,LB,202,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5465.7,755.3145198,22150,20240221,6.82,0.0026,-5.92,0.0047
LB-204,LB,204,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5467.7,755.2015254,22151,20240221,6.84,0.0143,-9.89,0.0276
LB-206,LB,206,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5469.7,755.0885311,22152,20240221,6.94,0.004,-5.6,0.0054
LB-208,LB,208,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5471.7,754.9755367,22153,20240221,6.81,0.0034,-5.42,0.0228
LB-210,LB,210,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5473.7,754.8625424,22154,20240221,6.82,0.0144,-5.82,0.0269
LB-212,LB,212,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5475.7,754.749548,22155,20240221,6.08,0.0065,-5.61,0.0096
LB-214,LB,214,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5477.7,754.6365537,22158,20240221,6.44,0.0029,-5,0.0064
LB-216,LB,216,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5479.7,754.5235593,22159,20240221,6.69,0.004,-5.24,0.0062
LB-218,LB,218,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5481.7,754.410565,22160,20240221,6.22,0.0057,-5.94,0.0053
LB-220,LB,220,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5483.7,754.2975706,22161,20240221,6.62,0.0041,-5.42,0.0055
LB-226A,LB,226,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5489.7,753.9585876,9201,20190210,6.36,0.012,-5.12,0.019
LB-228A,LB,228,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5491.7,753.8455932,9194,20190210,7.16,0.005,-5.18,0.01
LB-230A,LB,230,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5493.7,753.7325989,9186,20190210,7.5,0.005,-5.6,0.004
LB-232A,LB,232,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5495.7,753.6196045,9206,20190210,7.02,0.003,-6.09,0.004
LB-234A,LB,234,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5497.7,753.5066102,9198,20190210,6.95,0.006,-5.12,0.01
LB-238A,LB,238,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5501.7,753.2806215,9191,20190210,5.7,0.006,-5.95,0.008
LB-240A,LB,240,Akademikerbreen,Backlundtoppen,lower Backlundtoppen,5503.7,753.1676271,9183,20190210,6.92,0.006,-5.87,0.01
LB-328.5,LB,328.5,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5592.2,748.1676271,22697,20240321,8.42,0.0334,-1.54,0.0426
LB-333,LB,333,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5596.7,747.9133898,22430,20240304,7.76,0.0243,-3.99,0.0247
LB-358,LB,358,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5621.7,746.5009605,22698,20240321,8.25,0.0133,-2.29,0.0197
LB-361,LB,361,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5624.7,746.3314689,22699,20240321,7.15,0.0047,-3.29,0.0113
LB-364.5,LB,364.5,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5628.2,746.1337288,22700,20240321,8.4,0.0059,-2.83,0.0099
LB-371,LB,371,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5634.7,745.7664972,22434,20240304,7.69,0.0747,-3.03,0.0932
LB-374.5,LB,374.5,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5638.2,745.5687571,22701,20240321,8.03,0.0046,-2.03,0.0049
LB-406,LB,406,Akademikerbreen,Backlundtoppen,middle Backluntoppen,5669.7,743.789096,22436,20240304,7.9,0.0067,-4.68,0.006
SR-0.1,SR,0.1,Akademikerbreen,Backlundtoppen,Kinnvika,5670.1,743.7750739,2821,20170726,-0.21,0.006,-9.27,0.012
SR-2,SR,2,Akademikerbreen,Backlundtoppen,Kinnvika,5672,743.6814778,2822,20170726,0.7,0.006,-9.06,0.006
SR-4,SR,4,Akademikerbreen,Backlundtoppen,Kinnvika,5674,743.5829557,2823,20170726,0.79,0.008,-8.55,0.008
SR-6,SR,6,Akademikerbreen,Backlundtoppen,Kinnvika,5676,743.4844335,2824,20170726,0.85,0.006,-9.23,0.01
SR-8,SR,8,Akademikerbreen,Backlundtoppen,Kinnvika,5678,743.3859113,2825,20170726,0.94,0.004,-8.64,0.006
