UID,Session,Sample,d45,d46,d47,d48,d49
16244,20220128,G3-145,7.751196,7.637983,30.330724,47.357849,10357.877853
16250,20220128,ETH-2,-7.024127,-5.151990,0.036506,13.122822,8031.764119
16271,20220128,ETH-3,4.494508,11.781951,28.130518,42.514915,6811.389227
16266,20220128,G3-207_4,8.132170,11.957344,50.946481,106.987819,23838.733694
16235,20220128,G3-124,6.819607,10.140790,40.395560,115.489448,25801.018450
16246,20220128,G3-149_5,7.674329,7.682720,27.890268,48.723129,11181.108400
16258,20220128,G3-191_5,7.813034,9.567560,40.811107,51.737474,13290.568535
16270,20220128,G3-207_8,8.255138,10.956841,41.745457,74.672807,17521.417248
16267,20220128,G3-207_5,8.197762,12.135269,49.783216,69.457631,15176.752714
16273,20220128,G3-207_95,8.338629,11.331151,56.363409,85.428700,21883.919856
16238,20220128,ETH-2,-7.109135,-5.299409,-4.014386,0.280743,4149.019793
7425,20180918,R1 27.1,1.949101,6.471873,39.980787,32.319393,5735.136235
7434,20180918,R1 47.9,2.619420,6.345687,35.728550,30.103443,5061.498237
7424,20180918,R1 15.0,1.918014,6.410126,42.837189,33.723855,6332.544012
7452,20180918,ETH-2,-6.760450,-4.427400,13.105105,7.072229,4730.424383
7437,20180918,R1 51.1,2.068697,6.067223,35.581208,30.532197,5627.415681
7432,20180918,R1 53.4,1.856518,6.304416,33.939391,29.267938,5251.912126
7421,20180918,ETH-2,-6.699232,-4.342426,19.377807,8.359231,5605.590603
7439,20180918,R1 59.0,2.705209,6.313123,29.072000,26.391042,3990.646085
7447,20180918,R1 73.1,2.649034,7.118100,38.284373,36.470993,5060.812522
7423,20180918,R1 20.0,1.925527,6.578390,36.818250,30.836908,5188.886145
7433,20180918,R1 45.2,1.763566,6.088434,35.886638,27.194909,5192.599171
7451,20180918,R1 90.1,3.157192,6.318753,43.715478,32.628426,5924.719099
7426,20180918,R1 23.0,1.850364,6.224154,34.564949,27.432472,4831.179163
7445,20180918,R1 65.1,2.543630,6.271792,40.752362,33.782213,5760.877743
7430,20180918,R1 41.2,1.880675,6.477242,42.111429,34.274730,6275.661554
7429,20180918,R1 37.9,1.923135,6.621655,34.308085,28.164375,4807.611465
7427,20180918,R1 31.0,1.890547,6.528788,38.918298,29.569583,5583.091887
7422,20180918,R1 13.2,1.840478,6.427553,37.074038,31.458537,4986.859003
7444,20180918,ETH-1,5.210332,12.308989,43.111979,39.797550,4559.402227
7438,20180918,R1 57.0,2.679512,6.523396,36.133649,29.298918,4727.377411
7449,20180918,R1 100.0,2.820528,6.556563,27.167504,27.138303,3908.185598
7428,20180918,ETH-1,5.252117,12.356646,72.367082,44.901457,9459.927252
7442,20180918,R1 63.0,2.486195,6.110255,39.786146,31.839032,6149.931744
7435,20180918,R1 49.1,2.103380,6.447733,31.576624,26.474858,4744.904729
7420,20180918,ETH-1,5.238107,12.360373,435.605483,108.025583,67909.107647
7443,20180918,R1 75.4,2.705487,6.710384,36.485214,31.450807,5713.013082
7453,20180918,ETH-1,5.214774,12.376083,45.806748,43.055872,5830.265108
7436,20180918,ETH-1,5.224280,12.264031,39.564570,40.647845,4444.809587
7431,20180918,R1 43.0,2.169084,6.577965,32.267503,26.744410,4493.861836
7446,20180918,R1 72.1,2.403076,6.592000,40.263597,35.627244,5358.846559
7448,20180918,R1 83.0,3.044043,6.579403,35.886430,31.228126,5247.140994
7450,20180918,R1 88.1,3.154657,6.189293,30.959583,29.333147,4669.677102
7440,20180918,R1 77.0,2.695399,6.863584,30.578539,30.075976,4424.548241
7441,20180918,R1 61.3,2.455965,6.426115,36.263057,27.723061,5032.453409
21845,20240123,PD3_67.8,8.692278,10.558372,88.947778,1086.646566,99152.264951
21867,20240123,ETH-3,4.404658,11.563582,55.996196,207.604016,34056.971549
21852,20240123,SR_52.0,6.424664,10.584882,46.412807,243.075540,36807.476056
21861,20240123,SR_60.2,6.822938,6.814259,51.922958,344.747849,45014.838604
21862,20240123,SR_61.5,6.860479,8.655597,49.050357,337.519393,47010.143033
21859,20240123,ETH-3,4.337019,11.545087,61.132989,188.380199,31268.243860
21851,20240123,SR_51.1,6.860605,9.830228,55.402211,280.938748,36494.593421
21856,20240123,SR_55.8,6.612169,8.708531,53.215236,236.851330,35924.027053
21857,20240123,SR_57.3,6.653363,9.117376,49.202124,267.019910,37977.607208
21866,20240123,ETH-2,-7.122739,-5.276494,7.900878,70.653907,17716.435847
21841,20240123,PD3_59.7,8.415794,10.173786,105.206448,895.259022,86505.187412
21864,20240123,SR_63.3,5.114763,8.513663,88.715206,341.735483,40804.620728
21854,20240123,SR_54.1,6.655824,9.057663,49.787920,279.091328,35836.315565
21858,20240123,ETH-2,-7.206840,-5.476131,13.775813,146.800570,28612.912739
21855,20240123,SR_55.1,6.740558,9.008355,68.236881,455.496158,60280.070726
21863,20240123,SR_62,6.357408,9.536670,69.789541,300.152824,38890.282451
21849,20240123,ETH-3,4.414336,11.621132,52.135266,170.487793,26559.067238
21860,20240123,SR_59.2,6.546478,7.499708,62.455749,436.284181,52808.599977
21843,20240123,PD3_64.5,8.750390,10.848294,87.197814,598.381545,62849.924497
21838,20240123,ETH-2,-7.185955,-5.352680,24.645742,90.247132,22132.189471
21846,20240123,PD3_68.2,8.677384,12.629831,82.008932,372.803805,52784.994817
21865,20240123,SR_64.0,5.837692,8.962220,56.541523,289.047367,38108.210691
21850,20240123,SR_50.0,7.134586,10.560786,54.249426,320.653584,47297.116102
21848,20240123,ETH-2,-7.192446,-5.471283,21.035545,183.294995,32201.040525
21842,20240123,PD3_61.1,8.528375,11.009210,74.843338,511.583143,62822.165831
21839,20240123,ETH-3,4.395941,11.586969,52.037885,209.550344,34205.333317
21847,20240123,PD3_69.5,9.151437,12.320716,77.539916,691.193471,72029.169709
21844,20240123,PD3_65.0,8.429295,9.700429,133.237262,1031.084444,84915.059958
21853,20240123,SR_53.2,6.276540,11.316066,58.947895,250.373103,31487.609125
21840,20240123,PD3_58.8,8.256436,10.839106,103.469600,605.602275,77193.018765
16362,20220203,ETH-3,4.516651,11.785164,35.703384,60.867606,12617.947829
16377,20220203,G4-101_2,5.178352,2.910258,18.120566,75.303826,21616.504822
16390,20220203,G4-122,8.043679,3.440645,25.860379,69.991731,20517.397848
16374,20220203,G4-100_05,6.154265,7.234362,38.131184,135.532837,21317.210595
16368,20220203,G4-93_8,3.814621,1.870337,17.175057,121.979577,31734.240451
16389,20220203,G4-120,5.633428,6.106361,59.861459,266.509827,112144.524044
16387,20220203,G4-117_2,5.490173,4.014848,28.408645,88.863345,19257.903987
16395,20220203,ETH-2,-7.093766,-5.271064,-1.497001,12.481463,7051.400325
16371,20220203,G4-98_3,4.765164,6.837170,78.270733,277.064877,88091.012080
16369,20220203,G4-96,5.989918,7.351858,75.248875,703.814724,141004.776513
16385,20220203,G4-115,6.393285,7.786287,48.416575,201.477531,38324.004421
16391,20220203,G4-123_5,8.415214,3.212132,34.034362,113.656546,32896.710056
16393,20220203,G4-129_7,9.262611,3.119499,22.683289,42.526109,11822.890590
16365,20220203,G4-89_55,5.545902,5.817789,59.527836,192.483891,31264.415829
16394,20220203,ETH-3,4.338657,11.467225,26.419658,38.770165,6272.485657
16388,20220203,G4-117_9,5.338180,2.474913,28.272375,89.387575,21291.855282
16364,20220203,G4-89,4.063143,1.126718,16.038084,41.721168,18577.533487
16379,20220203,G4-107,6.357477,8.608014,57.232570,245.950492,61705.526114
16370,20220203,G4-97_8,4.472902,4.182827,97.213695,830.364849,287491.101618
16378,20220203,G4-105_1,6.603629,8.886008,59.795970,310.576851,42046.237417
16372,20220203,ETH-3,4.525886,11.861652,27.225439,51.651016,9100.187485
16367,20220203,G4-93_3,5.078553,4.091900,50.542355,219.685842,24775.640902
16383,20220203,ETH-2,-7.082915,-5.289110,-1.216578,17.209769,10368.717816
16386,20220203,G4-117,5.929776,7.009791,45.966873,246.655655,63850.064053
16375,20220203,G4-100_1,5.815408,5.590462,22.986272,58.294492,10404.944309
16376,20220203,G4-100_8,5.655170,4.623954,30.101078,119.334116,29467.528104
16363,20220203,G4-85_5,3.920560,1.858737,28.400430,91.202158,25742.534538
16392,20220203,G4-127_5,9.152658,2.914580,23.979273,50.803635,13934.411185
16381,20220203,G4-110_8,4.897020,2.452291,26.710767,49.438768,14094.868590
16361,20220203,ETH-2,-7.057388,-5.256293,-0.977100,14.900862,10689.474191
16380,20220203,G4-108_8,6.506652,9.112492,36.998574,138.797103,35381.932420
16384,20220203,ETH-3,4.459520,11.737444,32.040184,153.357526,48385.911204
16382,20220203,G4-113_6,6.386949,7.185680,36.832403,120.507187,29388.129277
16373,20220203,ETH-2,-7.089114,-5.209944,28.066165,79.684425,19643.985945
16366,20220203,G4-90,4.416149,1.856379,19.522806,64.454676,20835.663164
21732,20240119,PD2_21,9.302377,11.400832,100.075042,192.802989,27624.771789
21750,20240119,PD2_43.7b,8.698704,10.826621,70.965192,144.314175,20027.637339
21752,20240119,PD2_45.0,8.886848,10.786213,78.491580,394.158529,62003.114094
21729,20240119,ETH-3,4.419473,11.816238,82.623708,164.388338,30208.335307
21747,20240119,PD2_43.7a,8.681820,11.181216,93.401874,373.765315,61438.579818
21751,20240119,PD2_43.8,8.677270,11.242612,119.053921,370.288367,54678.329266
21754,20240119,PD2_45.1,9.037594,10.822845,86.991850,264.181696,40088.431515
21731,20240119,PD2_20.0,5.368064,6.484156,203.550686,516.637382,56871.723676
21737,20240119,PD2_26.1,8.658014,11.887432,93.756132,244.944186,34497.718890
21730,20240119,PD2_19.3,7.965902,12.117506,87.330458,157.985317,26586.444091
21744,20240119,PD2_34.0,8.853178,9.859510,82.942633,329.967484,51173.700083
21755,20240119,PD2_46.0,8.208557,10.025313,72.763739,361.149979,51710.046508
21728,20240119,ETH-2,-7.274525,-5.328466,92.909216,158.229773,33135.771065
21736,20240119,PD2_gt25,6.407749,9.943181,148.271415,300.962847,37937.421985
21742,20240119,PD2_30.6,9.479098,11.798090,76.264166,241.959311,33705.634317
21743,20240119,PD2_32,9.295279,11.966386,122.919730,343.198281,50488.224925
21748,20240119,ETH-2,-7.188495,-5.396908,16.818172,68.866722,18597.322517
21746,20240119,PD2_38,8.891714,9.493371,71.693911,248.536523,34014.172190
21740,20240119,PD2_27.9,8.480393,11.502156,97.060111,201.162488,32460.107509
21739,20240119,ETH-3,4.373665,11.553753,54.787456,137.029489,21707.633579
21753,20240119,PD2_45 float,8.879468,11.593302,115.647494,241.676701,30119.348369
21733,20240119,PD2_21.4,9.156066,11.786194,115.872212,289.443911,38957.689121
21757,20240119,ETH-3,4.409728,11.937522,72.975679,164.707180,24867.309129
21745,20240119,PD2_36.8,8.563416,11.187202,116.558751,583.223227,76185.055419
21734,20240119,PD2_22.0,9.286784,12.420355,67.926750,155.144079,23414.496192
21741,20240119,PD2_28.0,7.870031,10.203059,100.835036,413.424345,55067.269987
21749,20240119,ETH-3,4.440601,11.714419,61.111344,138.652715,22841.910830
21735,20240119,PD2_22.1,9.239182,11.435862,113.424545,215.795267,29993.425408
21738,20240119,ETH-2,-7.143448,-5.377732,48.617115,175.327415,32212.936946
21756,20240119,ETH-2,-7.169657,-5.340772,25.225963,146.835463,27529.214355
24352,20240712,J1623 182.7,5.431529,5.797596,187.224620,244.581434,35403.383236
24325,20240712,J1623 159,5.692241,4.956082,84.262065,310.418536,27627.424478
24323,20240712,ETH-2,-7.514413,-5.834495,64.332652,119.038126,25198.168640
24354,20240712,ETH-3,4.160735,11.308037,90.021733,113.103932,18614.242927
24361,20240712,ETH-2,-7.533932,-5.911151,88.152534,100.799995,19091.111492
24319,20240712,J1623 155,6.506582,4.861295,112.638654,153.096477,39705.156756
24335,20240712,J1623 166,5.100988,4.965105,92.329829,245.946780,47133.052734
24346,20240712,J1623 177.1,5.220502,4.363663,101.357400,194.077101,36611.336367
24348,20240712,J1623 178.8,6.124471,4.523948,123.266552,231.330209,38988.625123
24331,20240712,J1623 165,5.027114,4.957720,73.296633,176.449042,30326.584744
24336,20240712,J1623 167.1,5.239717,4.632392,86.941313,142.376133,28884.477500
24341,20240712,J1623 174.1,4.969033,4.817805,55.512723,154.254209,30264.125355
24359,20240712,J1623 188.5,5.415282,4.921821,116.861471,163.713294,26870.674067
24317,20240712,J1623 153,6.514157,4.736700,49.243115,127.166148,32071.493395
24356,20240712,J1623 184.9,5.803908,4.457970,152.287961,229.607384,34064.558494
24318,20240712,J1623 154.3,5.373859,5.125889,70.866143,147.287467,32783.258152
24340,20240712,J1623 171.6,5.094019,4.642744,109.857794,179.410092,34335.084199
24324,20240712,ETH-3,4.236157,11.329133,73.462372,98.865310,18697.097794
24353,20240712,ETH-2,-7.449352,-5.784288,68.171486,87.870195,19246.747097
24328,20240712,J1623 161.6,5.365803,5.069008,144.943528,207.069617,37583.808181
24347,20240712,J1623 177.6,5.224333,4.688060,81.536430,226.182524,40392.591112
24321,20240712,J1623 157.3,7.305552,4.601319,75.360700,149.369626,34095.664504
24329,20240712,J1623 163,5.152484,4.773415,94.891710,406.671294,66261.946103
24314,20240712,ETH-3,4.235518,11.321261,57.051815,83.265371,15156.275004
24339,20240712,J1623 170.5,5.344751,5.709470,146.354223,234.752521,41134.627487
24355,20240712,J1623 183.9,5.229885,5.561810,291.074535,367.645522,58369.637912
24337,20240712,J1623 168.1,5.177745,4.563190,96.065296,175.134720,32442.225218
24322,20240712,J1623 158.2,6.262287,5.509716,80.895077,307.082602,53632.166596
24360,20240712,J1623 210.2,5.590094,5.091178,91.086160,162.707753,29785.537566
24333,20240712,ETH-2,-7.537463,-5.907267,54.433142,69.261991,18739.939611
24320,20240712,J1623 156.1,5.686704,5.069964,108.119780,186.622554,31054.698894
24316,20240712,J1623 152,5.559062,5.351174,64.815109,161.750301,36256.875123
24342,20240712,J1623 175.2,6.343821,4.770907,98.953098,172.756357,36914.673170
24344,20240712,ETH-3,4.209641,11.253825,84.115783,123.434973,23880.481561
24358,20240712,J1623 187.2,5.488960,5.052122,106.189102,268.591802,38343.086428
24326,20240712,J1623 160.8,5.890769,4.637362,213.265017,241.767337,52974.447922
24334,20240712,ETH-3,4.167303,11.249075,130.133330,155.072730,26906.350721
24349,20240712,J1623 179.1,4.943315,4.700989,91.548964,188.561748,32848.863988
24332,20240712,J1623 165.1,4.883654,5.137016,148.937905,216.247501,37856.941222
24338,20240712,J1623 169.2,5.018693,4.616781,86.622251,184.820829,33954.937087
24350,20240712,J1623 180.4,4.510076,6.626622,174.307379,271.946577,45741.318405
24351,20240712,J1623 181.3,4.843339,4.603566,102.347067,169.556090,28652.281352
24345,20240712,J1623 176.3,5.001491,4.693570,69.034613,170.190687,36523.030086
24362,20240712,ETH-3,4.221459,11.331120,133.995213,167.623977,25401.578438
24343,20240712,ETH-2,-7.525049,-5.906264,26.923402,56.256164,17336.005528
24330,20240712,J1623 163.8,5.145198,4.623298,92.180892,226.845139,39553.230845
24313,20240712,ETH-2,-7.515701,-5.833347,59.063156,67.658641,20706.553844
24357,20240712,J1623 186.1,6.075040,4.817903,110.290303,187.089572,31351.120992
24327,20240712,J1623 161,5.573213,4.921846,119.289274,216.248770,41223.526231
24315,20240712,J1623 151.1,5.070555,4.649612,116.759887,186.381158,40909.038029
25373,20240923,ETH-3,4.327293,11.506149,51.798092,97.261385,22601.727196
25377,20240923,J1623-211.6,4.762360,5.987708,72.153586,208.381991,42639.245459
25374,20240923,G7-88.5,0.105877,8.672910,102.930155,202.112677,46571.242321
25372,20240923,ETH-2,-7.403051,-5.696759,19.495722,38.999595,16514.685147
25380,20240923,ETH-2,-7.380743,-5.659922,3.653841,49.032309,17069.419920
25375,20240923,J1623-210.7,4.265194,4.442460,38.777151,107.766934,25134.208623
25376,20240923,J1623-211,4.251544,5.049385,36.528273,106.071803,24882.999990
25379,20240923,J1623-219.2,5.012485,4.758388,45.315672,118.210090,26574.536879
25378,20240923,J1623-218.3,4.602646,4.566601,26.790240,80.647090,18427.473363
25381,20240923,ETH-3,4.335139,11.508357,41.998743,90.457744,16456.666567
16340,20220202,G4-24_2,5.828348,6.728780,63.160242,166.323373,34538.306625
16345,20220202,G4-49_9,6.148755,7.467672,58.774667,468.321412,138433.097087
16339,20220202,G4-19,4.909346,3.659072,80.793540,292.923697,36301.878366
16343,20220202,G4-38_5,4.031327,-0.085793,13.294908,67.620322,18045.264843
16348,20220202,ETH-3,4.392445,11.541129,25.002764,35.006578,4271.389038
16338,20220202,ETH-3,4.520058,11.799380,32.368593,52.698627,7553.160317
16353,20220202,G4-69_9,3.820662,1.178443,15.856216,43.328878,13474.876427
16354,20220202,G4-73,4.018222,1.961099,18.303531,49.220874,12295.797331
16350,20220202,G4-64_4,3.318452,3.183450,108.537619,593.001152,135837.156672
16352,20220202,G4-68A,4.205221,1.622902,19.935576,75.454049,20797.279000
16349,20220202,ETH-2,-7.085975,-5.247786,-0.375872,20.753786,8319.341928
16360,20220202,ETH-3,4.503753,11.727810,26.797421,49.080480,9976.991017
16347,20220202,G4-60_05,2.988142,1.413551,17.000818,64.744747,15893.700327
16341,20220202,G4-25,4.065907,3.001603,177.504303,413.358496,76574.385298
16358,20220202,G4-81_5,3.465477,1.750969,17.093501,71.552311,20025.459152
16346,20220202,G4-58_8,3.540816,1.838195,22.547387,100.187901,27393.527361
16342,20220202,G4-29,4.352430,1.077033,27.316513,81.913955,22845.634655
16355,20220202,G4-74_75,3.670258,1.173474,18.092390,71.255327,17859.427862
16351,20220202,G4-65_75,4.055351,2.036221,19.731212,67.265449,17639.826832
16359,20220202,ETH-2,-7.215875,-5.546372,-3.944376,3.926141,5737.307853
16344,20220202,G4-47_15,4.859438,2.372646,30.231490,117.599724,38287.198093
16337,20220202,ETH-2,-7.054047,-5.297394,3.700934,48.068880,19776.709553
16356,20220202,G4-76,4.787823,2.680554,19.231708,52.843023,13679.077148
16357,20220202,G4-78_5,5.489357,6.293049,47.485768,197.647137,48088.343292
22051,20240216,LB-51.8,9.041186,8.556282,78.490984,341.834851,15260.369158
22048,20240216,LB-48,8.994625,7.336082,65.675526,173.005099,15361.474506
22027,20240216,LB-28 A,10.029065,7.640766,65.830646,214.515870,14229.040040
22018,20240216,LB-21 A,10.165785,7.804167,70.400702,153.865269,11372.172115
22040,20240216,LB-42,9.556172,5.450556,46.689579,187.611998,13718.969600
22053,20240216,ETH-3,4.187367,11.172056,56.264749,111.606838,12875.110585
22017,20240216,LB-20 A,9.228212,6.641941,72.000111,123.580125,14140.565656
22026,20240216,LB-27 A,10.041124,7.625690,49.706690,96.267191,10253.147697
22028,20240216,LB-29 A,9.328655,7.478140,68.805076,158.032145,18041.290124
22054,20240216,LB-54,9.348774,7.454383,45.524239,184.428597,19585.852084
22024,20240216,ETH-2,-7.400883,-5.859572,36.980067,75.118607,13835.627283
22046,20240216,LB-46,9.718342,6.584729,51.842391,153.971708,16312.121471
22049,20240216,LB-49,9.287265,7.688642,58.211615,308.979601,15337.348648
22056,20240216,LB-58,8.930166,9.858240,67.966776,296.856916,19932.506763
22023,20240216,LB-26 A,10.223704,7.433645,56.975930,163.108104,12090.145379
22031,20240216,LB-33 A,8.618425,8.522090,61.150881,163.259383,14963.790928
22020,20240216,LB-23 A,10.488556,7.860451,66.112278,223.036998,15788.729937
22052,20240216,ETH-2,-7.436682,-5.941952,21.050124,65.059055,11012.009359
22041,20240216,LB-43,8.509672,9.362685,65.198062,470.702854,21424.732769
22055,20240216,LB-56,9.099698,7.285105,87.434526,157.103820,19002.571365
22047,20240216,LB-47,8.487369,8.859084,100.194570,372.818816,32067.308861
22025,20240216,ETH-3,4.155115,11.027635,56.687792,118.576667,13556.732173
22060,20240216,LB-68,9.607438,5.390188,62.916328,144.882394,13839.610460
22042,20240216,LB-44,8.816750,9.399116,77.659000,227.420424,23436.679943
22037,20240216,LB-39,9.089475,8.875576,71.096079,277.525982,14767.125865
22062,20240216,ETH-2,-7.380797,-5.872054,27.649671,85.389605,14006.786126
22034,20240216,ETH-2,-7.448254,-5.984606,14.703925,40.514245,7113.422325
22015,20240216,ETH-3,4.121925,11.055282,71.573269,104.198603,11905.642946
22058,20240216,LB-64,9.713899,8.444692,54.742568,133.989079,13714.061604
22021,20240216,LB-24 A,10.170847,9.322283,68.125079,451.697099,14441.947865
22045,20240216,ETH-3,4.169265,11.179828,51.253555,95.711203,10312.033635
22033,20240216,LB-37 A,8.940273,8.238133,44.327048,245.616962,10210.080711
22016,20240216,LB-19 A,9.565915,9.522483,74.574972,103.916308,12162.281516
22050,20240216,LB-50,9.044534,7.909674,50.375180,199.294454,18784.141149
22030,20240216,LB-32 A,8.930137,8.780724,48.303498,104.621517,11050.049185
22038,20240216,LB-40,1.911496,-0.480651,41.988994,324.672387,13891.124360
22022,20240216,LB-25 A,10.024298,7.880740,54.931001,190.755553,10507.016889
22036,20240216,LB-38,9.288398,7.632566,56.651221,278.465370,17396.115421
22063,20240216,ETH-3,4.172826,11.209812,50.874823,105.147025,11239.212561
22029,20240216,LB-31 A,8.909846,7.990119,56.562053,120.309628,12786.473663
22043,20240216,LB-45,8.960518,7.434257,47.669697,183.556684,14207.070457
22061,20240216,LB-70,9.529329,8.780440,68.319016,237.636314,26467.930982
22032,20240216,LB-35.5 A,9.298327,8.928898,53.849090,227.789741,11050.964416
22059,20240216,LB-66,9.574129,8.641149,55.853135,232.915282,22695.120592
22019,20240216,LB-22 A,10.027145,7.804516,62.408726,136.207639,12387.649897
22014,20240216,ETH-2,-7.484668,-6.003820,38.751841,67.632221,13523.730859
22035,20240216,ETH-3,4.180266,11.324078,62.578860,152.052140,15096.332895
22044,20240216,ETH-2,-7.371761,-5.817886,27.217555,56.224457,9555.372411
22039,20240216,LB-41,9.316340,5.358785,73.646943,839.803226,15011.234932
7313,20180910,PD5-78-E16,-0.834337,19.110726,53.435646,65.088184,6109.108000
7311,20180910,PD5-78-B16,-0.883430,19.172802,55.774610,64.301717,6364.811802
7304,20180910,PD5-76_9a-I,-0.611404,19.280992,61.842968,74.102217,7372.588828
7318,20180910,SR-214-A,4.456849,7.097495,154.500990,45.303405,21576.080299
7299,20180910,PD5-78-A16,-0.808578,19.435543,74.651722,84.243198,7711.765170
7312,20180910,PD5-76_9a-E05,0.180824,22.761633,43.452566,62.333784,4110.717078
7297,20180910,ETH-2,-6.744550,-4.388664,23.912418,20.808868,5274.214426
7320,20180910,SR-215_2-A,2.891356,5.670626,166.168781,48.929603,21091.290046
7315,20180910,SR-208-A,5.497038,4.865541,31.682364,28.457978,3888.531570
7323,20180910,ETH-2,-12.793954,-12.648336,1023.304545,646.642304,126357.484333
7314,20180910,SR-216-A,6.236650,9.250142,43.133609,40.350972,4831.163897
7298,20180910,PD5-78-H03,-0.747989,20.804273,73.698842,82.516211,7501.678272
7296,20180910,ETH-1,5.219317,12.308278,88.429638,79.346695,7143.670748
7303,20180910,ETH-1,5.200799,12.267055,52.549361,50.578628,6024.749173
7316,20180910,RODOLO,-0.049703,18.228649,89.421547,72.279168,10722.258055
7317,20180910,ETH-1,5.153301,12.192185,72.182033,48.859631,8507.623513
7302,20180910,PD5-78-I02,-0.963060,19.208617,72.928915,77.157171,7626.458356
7319,20180910,SR-202-A,1.817738,-2.488005,119.006371,29.138349,18052.688429
7300,20180910,PD5-76_9a-E03,0.167477,22.706842,49.669103,67.513537,4535.451812
7301,20180910,PD5-78-B34,-0.443799,19.363251,60.626639,70.349851,6887.522921
7307,20180910,PD5-76_9a-E04,0.185752,22.842926,56.312538,71.749605,5682.978759
7310,20180910,ETH-2,-6.774861,-4.467960,17.726142,13.491467,5352.433938
7305,20180910,PD5-78-H04,-0.815726,20.891705,62.797046,70.324910,7302.065570
7306,20180910,PD5-78-I04,-0.822748,20.871123,76.824231,75.876891,7855.178317
7308,20180910,PD5-78-I03,-0.872190,20.624669,68.814406,79.013151,8223.868785
7309,20180910,ETH-1,5.195406,12.245292,37.564558,39.298064,3857.124970
14143,20210705,ETH-2,-7.069564,-5.139537,68.660619,77.321320,18672.231244
14130,20210705,G4-379,7.915379,6.292901,81.106848,105.118159,29405.387882
14127,20210705,G4-358,7.343169,7.930862,124.991495,167.041837,87611.773817
14138,20210705,G4-430,8.823511,6.902112,65.840938,73.471329,15386.928330
14140,20210705,G4-438,9.556473,7.136605,96.210111,106.401247,24735.154134
14132,20210705,G4-394,8.004136,6.453659,81.775352,95.266113,23040.058305
14147,20210705,G4-348,6.305286,7.997053,81.152388,103.025078,18648.063137
14146,20210705,G4-346.7,6.315290,7.013689,93.713542,121.773083,18650.852398
14149,20210705,G4-341,4.495272,7.578586,153.727799,187.457401,32077.074487
14136,20210705,G4-411.5,8.989549,5.974849,83.020482,98.358196,29527.715658
14126,20210705,G4-354,7.211815,8.322781,131.809923,157.184363,50128.030592
14131,20210705,G4-386,8.289979,7.531855,80.380711,104.296779,20810.329431
14125,20210705,ETH-2,-7.026183,-5.084939,56.180826,64.273327,62917.539349
14134,20210705,ETH-3,4.558523,12.014765,91.120797,110.800721,21880.133273
14129,20210705,G4-369.2,7.863335,6.479190,85.389642,103.729955,25349.596439
14139,20210705,G4-434.5,9.320260,6.628116,85.041070,96.630480,21827.156883
14128,20210705,G4-365.8,7.957716,6.820426,52.399059,67.677170,16704.145741
14151,20210705,G4-446,9.234732,6.120088,77.836877,83.447665,19019.233260
14142,20210705,ETH-3,4.545199,11.896492,63.231676,76.169284,12847.468735
14150,20210705,G4-452.4,9.558336,7.658436,85.030569,94.467928,31816.012060
14137,20210705,G4-421.2,8.728453,5.980891,72.725902,88.318683,17554.297905
14148,20210705,G4-352,4.534445,7.385975,129.719027,172.648720,10220.448367
14145,20210705,G4-345,5.435607,6.218796,78.628740,100.969306,21328.851858
14141,20210705,G4-442.5,9.036443,6.360903,83.507087,100.875841,17737.257629
14144,20210705,G4-343.2,4.766517,5.253422,103.688589,127.411852,27603.184751
14133,20210705,ETH-2,-7.041666,-5.103411,19.801741,28.916193,6547.856358
14135,20210705,G4-404,8.743354,5.908670,54.379347,68.127464,15745.730825
22693,20240321,LB-38,9.534573,8.252622,60.294464,321.353045,58638.742820
22699,20240321,LB-361,9.489393,11.180351,96.740088,277.168950,54457.963327
22690,20240321,LB-14-A,10.210430,9.082667,49.968868,112.856908,23093.562335
22696,20240321,ETH-3,4.340488,11.808806,48.056427,79.367236,12998.257990
22688,20240321,ETH-3,4.353629,11.764929,61.837695,91.661198,19911.268649
22700,20240321,LB-364.5,10.684722,11.638156,71.816222,352.918983,63145.061540
22689,20240321,LB-13-A,10.205389,8.346263,55.507043,177.699905,38434.592316
22698,20240321,LB-358,10.557238,12.180650,82.879333,148.134703,30416.333257
22702,20240321,ETH-2,-7.185071,-5.239765,43.177084,87.806479,20451.476997
22697,20240321,LB-328.5,10.741056,12.935815,86.982401,277.603794,54527.163812
22691,20240321,LB-15-A,10.283987,8.906982,59.914557,197.622967,37444.398718
22694,20240321,LB-40,9.095010,9.665886,79.026681,342.744173,35801.190926
22687,20240321,ETH-2,-7.228390,-5.295607,38.112631,36.295716,17589.604346
22701,20240321,LB-374.5,10.364388,12.442211,70.288248,287.815458,55135.807380
22703,20240321,ETH-3,4.323470,11.643363,50.751705,112.632440,22595.847990
22692,20240321,LB-16-A,10.101701,8.982334,61.339960,166.748591,28397.210406
22695,20240321,ETH-2,-7.264077,-5.385586,21.792496,42.126898,15839.891862
14083,20210702,G5-88,7.074540,4.862282,93.349467,96.615712,19942.963267
14061,20210702,G5-57.4,9.058405,6.620483,222.881633,183.068842,39027.742028
14088,20210702,G5-99,7.410334,7.980687,96.080572,99.536616,23989.348182
14062,20210702,G5-58.8,9.573394,7.855452,121.293632,120.685585,20288.443759
14075,20210702,G5-76.9,7.777977,5.935469,76.677597,77.827609,16318.876559
14086,20210702,G5-96,7.778662,6.517291,93.731586,100.735528,20041.117088
